Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
3.09729,0.0,0.0,0.0,0.0,26.47131,0.0,25.0
3.09729,0.0,0.0,0.0,0.0,26.47131,0.0,25.0
3.46982,2.89997,0.04832,0.16397,10.0623739054,26.47131,60.017004981637,25.0
3.53094,2.89997,0.09666,0.33358,10.239620071800001,26.47131,120.01700140535831,25.0
3.54381,2.89916,0.14498,0.50452,10.2740721996,26.88602,180.01199886202812,25.0
3.55796,2.89997,0.1933,0.67611,10.317977261200001,27.31193,240.01099951565266,25.0
3.5734,2.89997,0.24163,0.84844,10.362752798,27.52489,300.0100001692772,25.0
3.58884,2.89997,0.28995,1.02146,10.4075283348,27.73784,360.01199819147587,25.0
3.60429,2.89916,0.33828,1.19528,10.4494133964,27.92838,420.01300044357777,25.0
3.61973,2.89997,0.38661,1.36984,10.4971084081,28.14134,480.01400269567966,25.0
3.63388,2.89916,0.43493,1.5451,10.5351995408,28.35429,540.0099959224463,25.0
3.64675,2.89997,0.48326,1.72102,10.575465597500001,28.35429,600.0089965760708,25.0
3.65833,2.89997,0.53158,1.89754,10.6090472501,28.56725,660.0090030580759,25.0
3.67056,2.89916,0.57991,2.07464,10.6415407296,28.56725,720.0119968503714,25.0
3.68278,2.89916,0.62824,2.25232,10.676968464800002,28.56725,780.017002299428,25.0
3.69436,2.89916,0.67656,2.43056,10.7105407376,28.78021,840.0119997560978,25.0
3.70594,2.89997,0.72489,2.60936,10.7471148218,28.78021,900.008998811245,25.0
3.71688,2.89916,0.77322,2.78873,10.775829820800002,28.78021,960.0109968334436,25.0
3.72782,2.89916,0.82154,2.96861,10.807546631200001,28.98195,1020.0110033154488,25.0
3.73875,2.89916,0.86987,3.14902,10.839234450000001,28.99316,1080.0130013376474,25.0
3.74969,2.89916,0.91819,3.32997,10.870951260400002,28.98195,1140.0129977613688,25.0
3.76063,2.89916,0.96652,3.51144,10.9026680708,28.98195,1200.0090010464191,25.0
3.77157,2.89997,1.01485,3.69346,10.9374398529,28.98195,1260.0150022655725,25.0
3.78315,2.89916,1.06318,3.87603,10.967957154,28.98195,1320.0070023536682,25.0
3.79537,2.89916,1.1115,4.05915,11.003384889200001,29.19491,1380.0110019743443,25.0
3.8076,2.89916,1.15983,4.24288,11.038841616000001,29.19491,1440.0100026279688,25.0
3.82047,2.89916,1.20815,4.42717,11.0761538052,29.40786,1500.0120006501675,25.0
3.83462,2.89916,1.25648,4.61214,11.1171769192,29.40786,1560.0139986723661,25.0
3.84877,2.89997,1.30481,4.7978,11.1613175369,29.39666,1620.015000924468,25.0
