Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
3.35401,0.0,0.0,0.0,0.0,27.06535,0.0,25.0
3.35465,0.0,0.0,0.0,0.0,26.8636,60.006001219153404,25.0
3.35465,0.0,0.0,0.0,0.0,26.66185,119.99900713562965,25.0
3.35529,0.0,0.0,0.0,0.0,26.66185,180.00100515782833,25.0
3.35594,0.0,0.0,0.0,0.0,26.4489,239.9980042129755,25.0
3.35594,0.0,0.0,0.0,0.0,26.24715,300.0050012022257,25.0
3.35658,0.0,0.0,0.0,0.0,26.0454,359.9990028887987,25.0
3.35658,0.0,0.0,0.0,0.0,26.0454,420.00300250947475,25.0
3.35658,0.0,0.0,0.0,0.0,26.02299,480.00500053167343,25.0
3.35658,0.0,0.0,0.0,0.0,25.83245,540.0030054152012,25.0
3.35658,0.0,0.0,0.0,0.0,25.83245,540.0030054152012,25.0
3.54445,2.89997,0.04832,0.1704,10.2787986665,26.24715,600.0129997730255,25.0
3.57469,2.89916,0.09665,0.34242,10.3635982604,26.67306,660.0130062550306,25.0
3.60171,2.89916,0.14498,0.51584,10.441933563600001,26.87481,720.0089994817972,25.0
3.62423,2.89997,0.1933,0.69046,10.5101582731,27.08777,780.0100017338991,25.0
3.64289,2.89916,0.24163,0.86608,10.5613209724,27.30072,840.0100082159042,25.0
3.6564,2.89916,0.28996,1.04245,10.600488624,27.50247,900.0080030411482,25.0
3.66991,2.89997,0.33828,1.21948,10.6426289027,27.71543,960.0100010633469,25.0
3.68214,2.89997,0.38661,1.39712,10.6780955358,27.91717,1020.0150065124035,25.0
3.69436,2.89916,0.43494,1.57537,10.7105407376,27.92838,1080.0100039690733,25.0
3.70594,2.89916,0.48326,1.75416,10.744113010400001,28.13013,1140.0140035897493,25.0
3.71752,2.89916,0.53159,1.93355,10.7776852832,28.34309,1200.0170074403286,25.0
3.72846,2.89916,0.57991,2.11346,10.809402093600001,28.34309,1260.0109990686178,25.0
3.7394,2.89997,0.62824,2.29395,10.844147818,28.54483,1320.0120013207197,25.0
3.75098,2.89997,0.67656,2.47493,10.877729470600002,28.56725,1380.009000375867,25.0
3.76192,2.89916,0.7249,2.65649,10.9064079872,28.75779,1440.012999996543,25.0
3.7735,2.89997,0.77321,2.83854,10.943036795,28.75779,1500.0140022486448,25.0
3.78508,2.89997,0.82155,3.02119,10.9766184476,28.97074,1560.0120071321726,25.0
3.7973,2.89916,0.86987,3.20438,11.008980268,28.95954,1620.0080003589392,25.0
3.80953,2.89916,0.91819,3.38818,11.044436994800002,29.1837,1680.01600317657,25.0
3.8224,2.89997,0.96653,3.57262,11.084845328,29.1837,1740.0120064616203,25.0
3.83655,2.89997,1.01484,3.75767,11.1258799035,29.1837,1800.0120028853416,25.0
