Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.19363,0.0,0.0,0.0,0.0,25.6307,0.0,25.0
4.19299,0.0,0.0,0.0,0.0,25.6307,60.005005449056625,25.0
4.19235,0.0,0.0,0.0,0.0,25.64191,120.0020045042038,25.0
4.1917,0.0,0.0,0.0,0.0,25.64191,180.00100515782833,25.0
4.19106,0.0,0.0,0.0,0.0,25.6307,240.00699631869793,25.0
4.19042,0.0,0.0,0.0,0.0,25.6307,300.0029996037483,25.0
4.19042,0.0,0.0,0.0,0.0,25.64191,359.99700129032135,25.0
4.18977,0.0,0.0,0.0,0.0,25.42895,420.0000051409006,25.0
4.18913,0.0,0.0,0.0,0.0,25.64191,479.99799996614456,25.0
4.18913,0.0,0.0,0.0,0.0,25.42895,540.0019995868206,25.0
4.18849,0.0,0.0,0.0,0.0,25.64191,600.0010002404451,25.0
4.18849,0.0,0.0,0.0,0.0,25.64191,659.9950019270182,25.0
4.18849,0.0,0.0,0.0,0.0,25.6307,720.0040005147457,25.0
4.18784,0.0,0.0,0.0,0.0,25.6307,780.0000037997961,25.0
4.18784,0.0,0.0,0.0,0.0,25.6307,839.9970028549433,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,900.0039998441935,25.0
4.1872,0.0,0.0,0.0,0.0,25.64191,959.9970057606697,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,1019.997002184391,25.0
4.18656,0.0,0.0,0.0,0.0,25.64191,1080.0039991736412,25.0
4.18656,0.0,0.0,0.0,0.0,25.42895,1140.0009982287884,25.0
4.18656,0.0,0.0,0.0,0.0,25.6307,1200.002996250987,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,1259.9989995360374,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,1319.9990060180426,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,1379.9990024417639,25.0
4.18591,0.0,0.0,0.0,0.0,25.42895,1439.9939998984337,25.0
4.18527,0.0,0.0,0.0,0.0,25.42895,1499.9979995191097,25.0
4.18527,0.0,0.0,0.0,0.0,25.64191,1559.9999975413084,25.0
4.18527,0.0,0.0,0.0,0.0,25.64191,1619.9939992278814,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,1679.9940057098866,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1739.9999968707561,25.0
4.18463,0.0,0.0,0.0,0.0,25.42895,1800.0030007213354,25.0
4.18463,0.0,0.0,0.0,0.0,25.42895,1860.00200137496,25.0
4.18463,0.0,0.0,0.0,0.0,25.42895,1919.999996200204,25.0
4.18398,0.0,0.0,0.0,0.0,25.42895,1980.0020042806864,25.0
4.18398,0.0,0.0,0.0,0.0,25.42895,2039.9970017373562,25.0
4.18398,0.0,0.0,0.0,0.0,25.42895,2100.0060003250837,25.0
4.18398,0.0,0.0,0.0,0.0,25.44016,2159.9980004131794,25.0
4.18398,0.0,0.0,0.0,0.0,25.42895,2219.9990026652813,25.0
4.18398,0.0,0.0,0.0,0.0,25.42895,2280.003998056054,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,2340.0000013411045,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2400.0010035932064,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2460.0010000169277,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2519.9959974735975,25.0
4.18334,0.0,0.0,0.0,0.0,25.42895,2580.0030045211315,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2640.002005174756,25.0
4.18334,0.0,0.0,0.0,0.0,25.42895,2700.0010058283806,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2760.0019980221987,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2820.000998675823,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2879.9970019608736,25.0
4.1827,0.0,0.0,0.0,0.0,25.42895,2939.9949967861176,25.0
4.1827,0.0,0.0,0.0,0.0,25.42895,3000.007002800703,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,3059.997997060418,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,3120.0010009109974,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,3180.0009973347187,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,3240.0060027837753,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,3300.0039976090193,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,3359.999005123973,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,3419.996999949217,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,3480.0030011683702,25.0
4.18205,0.0,0.0,0.0,0.0,25.84366,3539.994005486369,25.0
4.18205,0.0,0.0,0.0,0.0,25.84366,3540.004999190569,25.0
