Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.19363,0.0,0.0,0.0,0.0,25.6307,0.0,25.0
4.19299,0.0,0.0,0.0,0.0,25.6307,59.99500751495361,25.0
4.19235,0.0,0.0,0.0,0.0,25.64191,119.99900713562965,25.0
4.1917,0.0,0.0,0.0,0.0,25.64191,179.99100722372532,25.0
4.19106,0.0,0.0,0.0,0.0,25.6307,239.99400101602077,25.0
4.19042,0.0,0.0,0.0,0.0,25.6307,299.9980006366968,25.0
4.19042,0.0,0.0,0.0,0.0,25.6307,359.994999691844,25.0
4.18977,0.0,0.0,0.0,0.0,25.64191,419.99200880527496,25.0
4.18913,0.0,0.0,0.0,0.0,25.64191,479.9950025975704,25.0
4.18913,0.0,0.0,0.0,0.0,25.64191,540.0030054152012,25.0
4.18849,0.0,0.0,0.0,0.0,25.64191,599.9920081347227,25.0
4.18849,0.0,0.0,0.0,0.0,25.6307,659.9910087883472,25.0
4.18784,0.0,0.0,0.0,0.0,25.64191,720.0000073760748,25.0
4.18784,0.0,0.0,0.0,0.0,25.64191,779.9920074641705,25.0
4.18784,0.0,0.0,0.0,0.0,25.64191,839.9950012564659,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,899.999000877142,25.0
4.1872,0.0,0.0,0.0,0.0,25.64191,959.9910009652376,25.0
4.18656,0.0,0.0,0.0,0.0,25.6307,1020.0030069798231,25.0
4.1872,0.0,0.0,0.0,0.0,25.64191,1079.998004436493,25.0
4.18656,0.0,0.0,0.0,0.0,25.64191,1140.0000024586916,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,1199.9990031123161,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,1259.9930047988892,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,1319.9950028210878,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,1379.9930077046156,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,1440.0010004639626,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,1499.9920047819614,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,1559.991005435586,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,1619.9900060892105,25.0
4.18527,0.0,0.0,0.0,0.0,25.64191,1679.9970030784607,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1739.9990011006594,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1799.9970059841871,25.0
4.18463,0.0,0.0,0.0,0.0,25.64191,1859.9940050393343,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1919.9900083243847,25.0
4.18398,0.0,0.0,0.0,0.0,25.64191,1979.9950037151575,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,2039.9929985404015,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,2099.9930050224066,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,2159.9980004131794,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,2219.9949994683266,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,2279.994000121951,25.0
4.18334,0.0,0.0,0.0,0.0,25.64191,2339.9960082024336,25.0
4.18334,0.0,0.0,0.0,0.0,25.64191,2399.9980062246323,25.0
4.18334,0.0,0.0,0.0,0.0,25.61949,2459.993999451399,25.0
4.18334,0.0,0.0,0.0,0.0,25.61949,2519.9990049004555,25.0
4.18334,0.0,0.0,0.0,0.0,25.61949,2579.999001324177,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2639.999007806182,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2699.997002631426,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2759.9960032850504,25.0
4.1827,0.0,0.0,0.0,0.0,25.61949,2819.9959997087717,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2879.998007789254,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2939.9950068444014,25.0
4.1827,0.0,0.0,0.0,0.0,25.61949,2999.9959990382195,25.0
4.1827,0.0,0.0,0.0,0.0,25.61949,3060.001004487276,25.0
4.1827,0.0,0.0,0.0,0.0,25.61949,3120.0000051409006,25.0
4.1827,0.0,0.0,0.0,0.0,25.61949,3179.9979999661446,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,3239.991005882621,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,3299.9960012733936,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,3359.999005123973,25.0
4.1827,0.0,0.0,0.0,0.0,25.61949,3419.99600417912,25.0
4.18205,0.0,0.0,0.0,0.0,25.61949,3479.9960006028414,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,3540.0000002235174,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,3540.0000002235174,25.0
