Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
3.36366,0.0,0.0,0.0,0.0,27.30072,0.0,25.0
3.36366,0.0,0.0,0.0,0.0,27.30072,0.011999532580375671,25.0
3.53673,2.89916,0.04833,0.16996,10.2535461468,27.31193,60.02699285745621,25.0
3.56826,2.89916,0.09665,0.34165,10.344956661600001,27.52489,120.02599351108074,25.0
3.59656,2.89997,0.14498,0.51481,10.429916103200002,27.52489,180.018999427557,25.0
3.61973,2.89916,0.1933,0.68918,10.494176426800001,27.72663,240.0299996137619,25.0
3.63774,2.89997,0.24163,0.86456,10.549336867800001,27.74905,300.0269986689091,25.0
3.65318,2.89916,0.28996,1.04076,10.5911533288,27.73784,360.0210003554821,25.0
3.66669,2.89997,0.33828,1.21761,10.6332909993,27.92838,420.02899311482906,25.0
3.67956,2.89916,0.38661,1.39512,10.6676331696,28.14134,480.01999743282795,25.0
3.69179,2.89997,0.43493,1.57324,10.7060802463,28.14134,540.0199938565493,25.0
3.70401,2.89916,0.48326,1.75194,10.7385176316,28.3655,600.0200003385544,25.0
3.71559,2.89997,0.53159,1.93124,10.7750995323,28.38792,660.0299946963787,25.0
3.72653,2.89916,0.57991,2.11104,10.8038067148,28.35429,720.0289953500032,25.0
3.73747,2.89997,0.62823,2.29141,10.838550875900001,28.57846,780.0209954380989,25.0
3.74905,2.89997,0.67656,2.47232,10.8721325285,28.56725,840.024995058775,25.0
3.75999,2.89916,0.72489,2.65375,10.9008126084,28.56725,900.0219941139221,25.0
3.77157,2.89997,0.77322,2.83576,10.9374398529,28.78021,960.0289911031723,25.0
3.78315,2.89916,0.82155,3.01831,10.967957154,28.98195,1020.0260002166033,25.0
3.79537,2.89916,0.86987,3.20139,11.003384889200001,28.98195,1080.0199918448925,25.0
3.8076,2.89916,0.91819,3.3851,11.038841616000001,28.98195,1140.018992498517,25.0
3.82111,2.89916,0.96652,3.56944,11.0780092676,28.99316,1200.0210005789995,25.0
3.83462,2.89916,1.01485,3.75444,11.1171769192,29.19491,1260.0250001996756,25.0
3.84942,2.89916,1.06317,3.94009,11.1600844872,29.19491,1320.0219992548227,25.0
3.86422,2.89997,1.1115,4.12647,11.206122073400001,29.19491,1380.0299920141697,25.0
3.8803,2.89916,1.15982,4.3136,11.249610548000001,29.40786,1440.0200005620718,25.0
3.89639,2.89997,1.20815,4.50151,11.2994141083,29.40786,1500.0279933214188,25.0
3.91311,2.89916,1.25648,4.6902,11.344731987600001,29.62082,1560.0289955735207,25.0
3.92984,2.89916,1.30481,4.87971,11.3932349344,29.60961,1620.0270004570484,25.0
3.94721,2.89997,1.35313,5.07003,11.4467905837,29.5984,1680.0239995121956,25.0
3.96459,2.89916,1.40146,5.2612,11.4939807444,29.60961,1740.0289949029684,25.0
3.98196,2.89997,1.44978,5.45319,11.5475645412,29.60961,1800.0239923596382,25.0
3.99933,2.89916,1.49811,5.64602,11.5946975628,29.83378,1860.0279919803143,25.0
4.01606,2.89916,1.54644,5.83972,11.643200509600002,29.81136,1920.0189962983131,25.0
4.03343,2.89997,1.59476,6.03419,11.696825997100001,29.82257,1980.0259932875633,25.0
4.0508,2.89916,1.64309,6.22955,11.743917328,30.02432,2040.027991309762,25.0
4.06817,2.89997,1.69142,6.42573,11.797570954900001,30.03552,2100.0229988247156,25.0
4.08619,2.89916,1.73974,6.62275,11.846518600400001,30.03552,2160.022995248437,25.0
4.10485,2.89997,1.78807,6.82067,11.903941854500001,30.03552,2220.0309980660677,25.0
4.12415,2.89997,1.83639,7.01947,11.959911275500001,30.24848,2280.021992325783,25.0
4.14281,2.89997,1.88471,7.21922,12.0140247157,30.23727,2340.021998807788,25.0
4.16082,2.89997,1.93304,7.41988,12.066253175400002,30.24848,2400.022991001606,25.0
4.17948,2.89997,1.98137,7.62143,12.1203666156,30.23727,2460.0289922207594,25.0
4.19814,2.89916,2.0297,7.82384,12.171079562400003,30.23727,2520.0289987027645,25.0
4.19942,2.51287,2.07483,8.01338,10.5525965354,30.22606,2580.024991929531,25.0
4.19942,2.18948,2.11395,8.1777,9.1945461016,30.24848,2640.0209952145815,25.0
4.20007,1.91998,2.14812,8.32119,8.064050398600001,30.02432,2700.0279922038317,25.0
4.19942,1.69539,2.17817,8.44741,7.1196546737999995,29.82257,2760.026992857456,25.0
4.20007,1.50756,2.20482,8.55932,6.331857529200001,29.39666,2820.0209945440292,25.0
4.19942,1.34913,2.2286,8.65918,5.6655635046,29.19491,2880.021996796131,25.0
4.20007,1.21356,2.24995,8.74887,5.0970369492000005,28.78021,2940.0209974497557,25.0
4.19942,1.10168,2.2692,8.82968,4.6264170255999995,28.57846,3000.020993873477,25.0
4.19942,1.00123,2.28669,8.90317,4.2045852866,28.3655,3060.0269950926304,25.0
4.20007,0.92038,2.30269,8.97036,3.8656604266,28.15255,3120.0239941477776,25.0
4.20007,0.84606,2.31741,9.03217,3.5535112242,27.9508,3180.0240006297827,25.0
4.20007,0.78236,2.33099,9.08922,3.2859667652000004,27.72663,3240.023997053504,25.0
4.20007,0.72683,2.34355,9.14196,3.0527368781,27.52489,3300.018994510174,25.0
4.19942,0.6762,2.35522,9.19097,2.839647804,27.31193,3360.0299946963787,25.0
4.20007,0.62883,2.36608,9.23659,2.6411300181,27.31193,3420.0189974159002,25.0
4.20007,0.58473,2.3762,9.27906,2.4559069311,27.09897,3480.027000233531,25.0
4.19942,0.54635,2.38564,9.31871,2.294353117,26.90843,3540.02099186182,25.0
4.19942,0.51205,2.39447,9.35581,2.150313011,26.68427,3600.0239957123995,25.0
4.20007,0.4802,2.40274,9.39054,2.016873614,26.69548,3660.0289911031723,25.0
4.19942,0.44753,2.41046,9.42297,1.8793664326,26.69548,3720.0219970196486,25.0
4.20007,0.4165,2.41766,9.4532,1.749329155,26.47131,3780.020997673273,25.0
4.19942,0.38628,2.42435,9.48128,1.6221519576,26.47131,3840.0279946625233,25.0
4.19942,0.35852,2.43057,9.5074,1.5055760584,26.26957,3900.028996914625,25.0
4.19942,0.33483,2.43635,9.53167,1.4060917986,26.26957,3960.0219927728176,25.0
4.19942,0.30625,2.44171,9.55419,1.286072375,26.26957,4020.0299955904484,25.0
4.19942,0.28665,2.44668,9.57506,1.203763743,26.05661,4080.028996244073,25.0
4.20007,0.26542,2.45128,9.59439,1.1147825794,26.05661,4140.021992102265,25.0
4.20007,0.24582,2.45554,9.61227,1.0324612074000001,26.06782,4200.024995952845,25.0
4.19942,0.22785,2.45947,9.62881,0.956837847,26.06782,4260.026993975043,25.0
4.19942,0.20907,2.46311,9.64406,0.8779727394,26.05661,4320.025994628668,25.0
4.20007,0.19437,2.46647,9.65817,0.8163676059,25.85486,4380.028998479247,25.0
4.19942,0.17885,2.46955,9.67114,0.751066267,25.85486,4440.028994902968,25.0
4.19942,0.16497,2.47241,9.68314,0.6927783174000001,25.84366,4500.026999786496,25.0
4.20007,0.1519,2.47505,9.69421,0.637990633,25.85486,4560.0269962102175,25.0
4.20007,0.13883,2.47748,9.70442,0.5830957181,25.85486,4620.018996298313,25.0
4.20007,0.13312,2.47973,9.71389,0.5591133184,25.85486,4680.026999115944,25.0
4.20007,0.12005,2.48181,9.72263,0.5042184035,25.64191,4740.026995539665,25.0
4.20007,0.11107,2.48374,9.73072,0.46650177490000005,25.64191,4800.028993561864,25.0
4.20007,0.10372,2.48552,9.7382,0.43563126040000005,25.64191,4860.029000043869,25.0
4.19942,0.09555,2.48718,9.74515,0.401254581,25.64191,4920.022991672158,25.0
4.19942,0.0882,2.48871,9.75158,0.370388844,25.64191,4980.020996555686,25.0
4.19942,0.08248,2.49013,9.75756,0.3463681616,25.6307,5040.026997774839,25.0
4.19942,0.07595,2.49145,9.76311,0.318945949,25.6307,5100.022991001606,25.0
4.20007,0.07432,2.49269,9.7683,0.3121492024,25.64191,5160.0249990820885,25.0
4.19942,0.06697,2.49383,9.77311,0.2812351574,25.64191,5220.0190007686615,25.0
4.20007,0.06125,2.4949,9.77757,0.2572542875,25.64191,5280.021994560957,25.0
4.20007,0.05717,2.49588,9.7817,0.24011800190000002,25.65312,5340.019999444485,25.0
4.19942,0.0539,2.4968,9.78556,0.22634873800000002,25.64191,5400.0249948352575,25.0
4.20007,0.04982,2.49724,9.78742,0.20924748740000002,25.64191,5430.475000664592,25.0
4.19492,0.0,2.49724,9.78742,0.0,25.64191,5490.484995022416,25.0
4.19492,0.0,2.49724,9.78742,0.0,25.64191,5490.4969945549965,25.0
