Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.17819,0.0,0.0,0.0,0.0,24.58834,0.0,21.0
4.17819,0.0,0.0,0.0,0.0,24.59954,60.00399962067604,22.0
4.17819,0.0,0.0,0.0,0.0,24.59954,120.00600770115852,23.0
4.17819,0.0,0.0,0.0,0.0,24.59954,180.00500835478306,24.0
4.17819,0.0,0.0,0.0,0.0,24.58834,240.00700637698174,24.0
4.17819,0.0,0.0,0.0,0.0,24.59954,300.00800862908363,25.0
4.17819,0.0,0.0,0.0,0.0,24.58834,359.99800711870193,25.0
4.17819,0.0,0.0,0.0,0.0,24.80129,420.0000051409006,25.0
4.17819,0.0,0.0,0.0,0.0,24.80129,480.0020031630993,25.0
4.17819,0.0,0.0,0.0,0.0,24.80129,540.0060027837753,25.0
4.17819,0.0,0.0,0.0,0.0,24.80129,599.9990087002516,25.0
4.17819,0.0,0.0,0.0,0.0,25.00304,659.9979992955923,25.0
4.17819,0.0,0.0,0.0,0.0,25.01425,720.0010031461716,25.0
4.17819,0.0,0.0,0.0,0.0,25.01425,779.9990080296993,26.0
4.17819,0.0,0.0,0.0,0.0,25.2272,840.0080066174269,26.0
4.17819,0.0,0.0,0.0,0.0,25.2272,900.0000067055225,26.0
4.17819,0.0,0.0,0.0,0.0,25.42895,960.0079994648695,26.0
4.17819,0.0,0.0,0.0,0.0,25.42895,1020.007000118494,26.0
4.17819,0.0,0.0,0.0,0.0,25.42895,1079.9970086663961,26.0
4.17819,0.0,0.0,0.0,0.0,25.6307,1140.002004057169,26.0
4.17819,0.0,0.0,0.0,0.0,25.6307,1200.0080052763224,26.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1260.0090075284243,26.0
4.17819,0.0,0.0,0.0,0.0,25.85486,1320.0020033866167,26.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1379.9990024417639,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1440.0050036609173,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1500.003008544445,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,1559.9990017712116,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1620.0030013918877,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,1679.999004676938,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,1740.0020085275173,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1800.0070039182901,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1860.0040029734373,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,1920.0039993971586,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,1979.9980010837317,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,2039.9980075657368,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,2100.001001358032,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,2159.99900624156,25.0
4.17819,0.0,0.0,0.0,0.0,25.42895,2220.00600323081,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,2279.9960017204285,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,2340.002002939582,25.0
4.17819,0.0,0.0,0.0,0.0,25.65312,2400.006002560258,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,2460.006009042263,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,2519.9990049004555,25.0
4.17819,0.0,0.0,0.0,0.0,25.65312,2580.0020087510347,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,2639.999007806182,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,2699.9980084598064,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,2760.003999620676,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,2819.9990071356297,25.0
4.17755,0.0,0.0,0.0,0.0,25.64191,2879.996006190777,25.0
4.17819,0.0,0.0,0.0,0.0,25.6307,2940.006000548601,25.0
4.17755,0.0,0.0,0.0,0.0,25.6307,3000.0029996037483,25.0
4.17819,0.0,0.0,0.0,0.0,25.64191,3060.00400185585,25.0
4.17755,0.0,0.0,0.0,0.0,25.6307,3120.002006739378,25.0
4.17755,0.0,0.0,0.0,0.0,25.64191,3180.0010073930025,25.0
4.17755,0.0,0.0,0.0,0.0,25.6307,3240.004001185298,25.0
4.17755,0.0,0.0,0.0,0.0,25.6307,3299.9990087002516,25.0
4.17755,0.0,0.0,0.0,0.0,25.6307,3360.0060056895018,25.0
4.17755,0.0,0.0,0.0,0.0,25.6307,3420.0070079416037,25.0
4.17755,0.0,0.0,0.0,0.0,25.61949,3479.9990080296993,25.0
4.17755,0.0,0.0,0.0,0.0,25.61949,3540.004003420472,25.0
4.17755,0.0,0.0,0.0,0.0,25.61949,3540.004003420472,25.0
