Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.18849,0.0,0.0,0.0,0.0,25.6307,0.0,25.0
4.18784,0.0,0.0,0.0,0.0,25.61949,60.005005449056625,25.0
4.18784,0.0,0.0,0.0,0.0,25.6307,120.00300027430058,25.0
4.18784,0.0,0.0,0.0,0.0,25.61949,179.9980077892542,25.0
4.1872,0.0,0.0,0.0,0.0,25.61949,239.99899998307228,25.0
4.1872,0.0,0.0,0.0,0.0,25.41774,299.99700486660004,25.0
4.18656,0.0,0.0,0.0,0.0,25.6307,360.0050076842308,25.0
4.18656,0.0,0.0,0.0,0.0,25.6307,419.9960019439459,25.0
4.18656,0.0,0.0,0.0,0.0,25.6307,480.00400476157665,25.0
4.18591,0.0,0.0,0.0,0.0,25.61949,540.004001185298,25.0
4.18591,0.0,0.0,0.0,0.0,25.61949,600.0020060688257,25.0
4.18591,0.0,0.0,0.0,0.0,25.41774,660.0030083209276,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,720.0040005147457,25.0
4.18527,0.0,0.0,0.0,0.0,25.40653,779.9990080296993,25.0
4.18527,0.0,0.0,0.0,0.0,25.41774,840.0040034204721,25.0
4.18527,0.0,0.0,0.0,0.0,25.41774,899.999000877142,25.0
4.18463,0.0,0.0,0.0,0.0,25.42895,960.0000031292439,25.0
4.18463,0.0,0.0,0.0,0.0,25.60828,1019.9980080127716,25.0
4.18463,0.0,0.0,0.0,0.0,25.41774,1080.0020076334476,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1139.9970050901175,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,1200.0010047107935,25.0
4.18398,0.0,0.0,0.0,0.0,25.41774,1260.0050043314695,25.0
4.18398,0.0,0.0,0.0,0.0,25.61949,1319.9990060180426,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,1380.001999810338,25.0
4.18398,0.0,0.0,0.0,0.0,25.42895,1439.9980030953884,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1500.003008544445,25.0
4.18334,0.0,0.0,0.0,0.0,25.41774,1559.9970001727343,25.0
4.18334,0.0,0.0,0.0,0.0,25.41774,1620.0030013918877,25.0
4.18334,0.0,0.0,0.0,0.0,25.41774,1680.0010062754154,25.0
4.18334,0.0,0.0,0.0,0.0,25.41774,1740.0040000677109,25.0
4.18334,0.0,0.0,0.0,0.0,25.41774,1800.0060081481934,25.0
4.1827,0.0,0.0,0.0,0.0,25.40653,1859.9999997764826,25.0
4.1827,0.0,0.0,0.0,0.0,25.41774,1920.0000062584877,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,1979.9970053136349,25.0
4.1827,0.0,0.0,0.0,0.0,25.61949,2039.9999991059303,25.0
4.1827,0.0,0.0,0.0,0.0,25.41774,2100.005004554987,25.0
4.1827,0.0,0.0,0.0,0.0,25.41774,2160.0010078400373,25.0
4.1827,0.0,0.0,0.0,0.0,25.40653,2220.0050074607134,25.0
4.1827,0.0,0.0,0.0,0.0,25.40653,2280.0059996545315,25.0
4.18205,0.0,0.0,0.0,0.0,25.41774,2339.9970039725304,25.0
4.18205,0.0,0.0,0.0,0.0,25.40653,2400.0070083886385,25.0
4.18205,0.0,0.0,0.0,0.0,25.41774,2460.0010000169277,25.0
4.18205,0.0,0.0,0.0,0.0,25.41774,2519.997003301978,25.0
4.18205,0.0,0.0,0.0,0.0,25.61949,2580.0000071525574,25.0
4.18205,0.0,0.0,0.0,0.0,25.41774,2640.0009993463755,25.0
4.18205,0.0,0.0,0.0,0.0,25.41774,2700.0020015984774,25.0
4.18205,0.0,0.0,0.0,0.0,25.41774,2759.996999055147,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,2820.0060077011585,25.0
4.18205,0.0,0.0,0.0,0.0,25.41774,2880.002000927925,25.0
4.18205,0.0,0.0,0.0,0.0,25.61949,2940.0020074099302,25.0
4.18141,0.0,0.0,0.0,0.0,25.41774,2999.998000636697,25.0
4.18141,0.0,0.0,0.0,0.0,25.40653,3059.998007118702,25.0
4.18141,0.0,0.0,0.0,0.0,25.61949,3120.0010009109974,25.0
4.18141,0.0,0.0,0.0,0.0,25.61949,3180.0050005316734,25.0
4.18141,0.0,0.0,0.0,0.0,25.58587,3240.0060027837753,25.0
4.18141,0.0,0.0,0.0,0.0,25.40653,3299.998002871871,25.0
4.18141,0.0,0.0,0.0,0.0,25.41774,3360.0030083209276,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3420.006002113223,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3480.004006996751,25.0
4.18141,0.0,0.0,0.0,0.0,25.61949,3540.004999190569,25.0
4.18141,0.0,0.0,0.0,0.0,25.61949,3540.004999190569,25.0
