Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
3.31733,0.0,0.0,0.0,0.0,26.05661,0.0,25.0
3.31862,0.0,0.0,0.0,0.0,26.05661,59.99699905514717,25.0
3.31991,0.0,0.0,0.0,0.0,26.05661,120.00100873410702,25.0
3.32055,0.0,0.0,0.0,0.0,25.85486,180.0020009279251,25.0
3.32119,0.0,0.0,0.0,0.0,25.85486,239.99400101602077,25.0
3.32184,0.0,0.0,0.0,0.0,25.84366,300.0029996037483,25.0
3.32184,0.0,0.0,0.0,0.0,25.84366,359.99600552022457,25.0
3.32248,0.0,0.0,0.0,0.0,25.85486,419.9950061738491,25.0
3.32312,0.0,0.0,0.0,0.0,25.85486,479.9950025975704,25.0
3.32312,0.0,0.0,0.0,0.0,25.85486,540.0010038167238,25.0
3.32312,0.0,0.0,0.0,0.0,25.85486,540.0010038167238,25.0
3.53802,2.89997,0.04832,0.17016,10.2601518594,26.05661,600.0090066343546,25.0
3.55474,2.89997,0.09666,0.34157,10.3086393578,26.69548,660.0110046565533,25.0
3.57276,2.89997,0.14498,0.51378,10.3608968172,26.88602,720.0140085071325,25.0
3.59077,2.89997,0.19331,0.68686,10.4131252769,27.30072,780.017002299428,25.0
3.60879,2.89997,0.24163,0.86079,10.4653827363,27.52489,840.0070007890463,25.0
3.62552,2.89916,0.28996,1.03559,10.5109625632,27.72663,900.0180009752512,25.0
3.64032,2.89916,0.33828,1.21117,10.5538701312,27.93959,960.0070036947727,25.0
3.65318,2.89997,0.38661,1.38739,10.5941124046,28.14134,1020.010007545352,25.0
3.66541,2.89916,0.43494,1.56426,10.6266100556,28.14134,1080.0100039690733,25.0
3.67763,2.89997,0.48326,1.7417,10.665016671100002,28.3655,1140.0070030242205,25.0
3.68986,2.89997,0.53159,1.91972,10.7004833042,28.35429,1200.0069994479418,25.0
3.70208,2.89916,0.57991,2.09832,10.7329222528,28.56725,1260.0140064954758,25.0
3.71302,2.89997,0.62824,2.27748,10.767646609400002,28.78021,1320.014002919197,25.0
3.7246,2.89997,0.67656,2.45719,10.801228262,28.769,1380.0130035728216,25.0
3.73554,2.89916,0.72489,2.63746,10.8299281464,28.769,1440.012999996543,25.0
3.74648,2.89997,0.77322,2.81824,10.864679605600001,28.769,1500.0140022486448,25.0
3.75741,2.89916,0.82154,2.99955,10.893332775600001,28.97074,1560.0139986723661,25.0
3.76835,2.89997,0.86987,3.18142,10.9281019495,28.98195,1620.0080003589392,25.0
3.77993,2.89916,0.9182,3.36381,10.9586218588,28.98195,1680.0169989466667,25.0
3.79216,2.89916,0.96652,3.54676,10.9940785856,29.19491,1740.0180011987686,25.0
3.80438,2.89997,1.01485,3.73029,11.0325878686,29.19491,1800.0100012868643,25.0
3.81725,2.89916,1.06317,3.91445,11.066818510000001,29.1837,1860.0140009075403,25.0
3.83076,2.89916,1.11151,4.09925,11.1059861616,29.39666,1920.0080025941133,25.0
3.84491,2.89916,1.15983,4.2847,11.1470092756,29.40786,1980.010000616312,25.0
3.85907,2.89916,1.20816,4.47084,11.1880613812,29.39666,2040.0060039013624,25.0
3.87451,2.89916,1.25648,4.65771,11.232824411600001,29.5872,2100.0130008906126,25.0
3.8906,2.89997,1.30481,4.84535,11.282623282000001,29.5984,2160.012001544237,25.0
3.90668,2.89997,1.35313,5.03375,11.329254799600001,29.81136,2220.0150053948164,25.0
3.92341,2.89997,1.40146,5.22295,11.3777712977,29.81136,2280.010998621583,25.0
3.94078,2.89916,1.44979,5.41299,11.424951744800001,29.80015,2340.0060061365366,25.0
3.95751,2.89997,1.49811,5.60381,11.4766602747,29.81136,2400.008999928832,25.0
3.97488,2.89916,1.54644,5.7955,11.523813100800002,30.02432,2460.0140053778887,25.0
3.99225,2.89916,1.59477,5.98802,11.574171510000001,30.02432,2520.0150076299906,25.0
4.00962,2.89916,1.6431,6.18139,11.6245299192,30.01311,2580.0120066851377,25.0
4.02635,2.89916,1.69142,6.37555,11.673032866,30.02432,2640.0079999119043,25.0
4.04372,2.89916,1.73974,6.57054,11.723391275200003,30.02432,2700.0090021640062,25.0
4.06109,2.89997,1.78807,6.76639,11.777039167300002,30.23727,2760.007007047534,25.0
4.07847,2.89916,1.8364,6.96305,11.824137085200002,30.22606,2820.014004036784,25.0
4.09648,2.89916,1.88473,7.16059,11.8763509568,30.23727,2880.015006288886,25.0
4.11514,2.89997,1.93305,7.359,11.933782545800002,30.22606,2940.016008540988,25.0
4.1338,2.89997,1.98138,7.55831,11.987895986,30.45023,3000.0090043991804,25.0
4.15181,2.89997,2.02971,7.75853,12.040124445700002,30.43902,3060.008005052805,25.0
