Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.18849,0.0,0.0,0.0,0.0,25.64191,0.0,25.0
4.18784,0.0,0.0,0.0,0.0,25.64191,60.00200808048248,25.0
4.18784,0.0,0.0,0.0,0.0,25.64191,119.99800130724907,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,179.9970019608736,25.0
4.1872,0.0,0.0,0.0,0.0,25.64191,239.99700844287872,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,300.0029996037483,25.0
4.18656,0.0,0.0,0.0,0.0,25.64191,360.0000087171793,25.0
4.18656,0.0,0.0,0.0,0.0,25.6307,419.9960019439459,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,479.99799996614456,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,540.004001185298,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,600.0040076673031,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,660.0040040910244,25.0
4.18527,0.0,0.0,0.0,0.0,25.64191,720.0019989162683,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,780.0020053982735,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,840.0000002235174,25.0
4.18463,0.0,0.0,0.0,0.0,25.64191,900.0039998441935,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,960.0009988993406,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1019.9999995529652,25.0
4.18463,0.0,0.0,0.0,0.0,25.61949,1079.9990002065897,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,1139.9980008602142,25.0
4.18398,0.0,0.0,0.0,0.0,25.84366,1200.0050079077482,25.0
4.18398,0.0,0.0,0.0,0.0,25.64191,1259.997007995844,25.0
4.18398,0.0,0.0,0.0,0.0,25.64191,1319.9970044195652,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1380.0010040402412,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1439.996001496911,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1499.9960079789162,25.0
4.18334,0.0,0.0,0.0,0.0,25.64191,1559.9990017712116,25.0
4.18334,0.0,0.0,0.0,0.0,25.61949,1619.995005056262,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1679.9970030784607,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,1740.003004297614,25.0
4.1827,0.0,0.0,0.0,0.0,25.85486,1799.9950043857098,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,1860.0040029734373,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,1919.9940014630556,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,1979.9950037151575,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,2040.004002302885,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,2099.998999759555,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,2159.9950030446053,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2219.9990026652813,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,2280.0030022859573,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,2340.005000308156,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,2399.996004626155,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,2459.9980026483536,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,2520.0020022690296,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,2580.005006119609,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,2640.0000035762787,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,2699.9980084598064,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,2760.0030038505793,25.0
4.18141,0.0,0.0,0.0,0.0,25.64191,2819.9970055371523,25.0
4.18141,0.0,0.0,0.0,0.0,25.64191,2880.005008354783,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,2939.9970084428787,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3000.004005432129,25.0
4.18141,0.0,0.0,0.0,0.0,25.65312,3059.9990028887987,25.0
4.18141,0.0,0.0,0.0,0.0,25.64191,3119.9970077723265,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3179.9940068274736,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3239.994003251195,25.0
4.18141,0.0,0.0,0.0,0.0,25.64191,3300.0000044703484,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3360.0010067224503,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3420.0010031461716,25.0
4.18077,0.0,0.0,0.0,0.0,25.6307,3479.9960006028414,25.0
4.18077,0.0,0.0,0.0,0.0,25.64191,3540.0000002235174,25.0
4.18077,0.0,0.0,0.0,0.0,25.64191,3540.0000002235174,25.0
