Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
3.345,0.0,0.0,0.0,0.0,26.26957,0.0,25.0
3.345,0.0,0.0,0.0,0.0,26.26957,60.00399962067604,25.0
3.34564,0.0,0.0,0.0,0.0,26.0454,120.00400610268116,25.0
3.34629,0.0,0.0,0.0,0.0,26.05661,180.0020009279251,25.0
3.34693,0.0,0.0,0.0,0.0,25.84366,240.003003180027,25.0
3.34693,0.0,0.0,0.0,0.0,25.85486,300.0050012022257,25.0
3.34693,0.0,0.0,0.0,0.0,25.84366,359.99800711870193,25.0
3.34757,0.0,0.0,0.0,0.0,25.84366,419.99800354242325,25.0
3.34757,0.0,0.0,0.0,0.0,25.61949,480.0070021301508,25.0
3.34757,0.0,0.0,0.0,0.0,25.6307,540.0050070136786,25.0
3.34757,0.0,0.0,0.0,0.0,25.6307,540.0050070136786,25.0
3.54123,2.89997,0.04833,0.17032,10.269460763100001,26.03419,600.0200003385544,25.0
3.56568,2.89916,0.09665,0.34203,10.3374768288,26.46011,660.0149977952242,25.0
3.59142,2.89997,0.14497,0.51498,10.4150102574,26.67306,720.023000612855,25.0
3.61458,2.89997,0.1933,0.68911,10.482173562600002,26.89723,780.0129991024733,25.0
3.63388,2.89916,0.24163,0.86427,10.5351995408,27.30072,840.011003986001,25.0
3.64932,2.89916,0.28996,1.0403,10.579962571200001,27.51368,900.0190068036318,25.0
3.66219,2.89997,0.33828,1.21696,10.6202411343,27.51368,960.0170016288757,25.0
3.67506,2.89916,0.38661,1.39426,10.6545869496,27.71543,1020.0189996510744,25.0
3.68728,2.89916,0.43494,1.57214,10.6900146848,27.91717,1080.0130013376474,25.0
3.69886,2.89916,0.48326,1.75063,10.7235869576,28.11892,1140.0140035897493,25.0
3.71045,2.89916,0.53159,1.92966,10.757188222,28.11892,1200.0150058418512,25.0
3.72203,2.89997,0.57991,2.10926,10.793775339100002,28.33188,1260.0120048969984,25.0
3.73296,2.89997,0.62824,2.28942,10.8254720112,28.54483,1320.0180061161518,25.0
3.7439,2.89997,0.67657,2.4701,10.857197683,28.54483,1380.0200041383505,25.0
3.75548,2.89997,0.7249,2.6513,10.8907793356,28.75779,1440.0150015950203,25.0
3.76642,2.89916,0.77323,2.83306,10.919454207200001,28.75779,1500.0110048800707,25.0
3.778,2.89916,0.82155,3.01535,10.95302648,28.75779,1560.0189976394176,25.0
3.78958,2.89997,0.86988,3.19819,10.989668312600001,28.97074,1620.0190041214228,25.0
3.80181,2.89916,0.9182,3.3816,11.0220554796,28.97074,1680.0180047750473,25.0
3.81468,2.89997,0.96652,3.56564,11.0624575596,28.95954,1740.0120064616203,25.0
3.82819,2.89997,1.01485,3.7503,11.101636154300001,29.17249,1800.0150002539158,25.0
3.8417,2.89916,1.06318,3.93564,11.137702972,29.1837,1860.0160025060177,25.0
3.8565,2.89997,1.1115,4.12166,11.183734305000002,29.38545,1920.0180005282164,25.0
3.87194,2.89997,1.15984,4.30842,11.228509841800001,29.38545,1980.0180070102215,25.0
3.88802,2.89997,1.20816,4.49591,11.275141359400001,29.5984,2040.0160018354654,25.0
3.90411,2.89916,1.25649,4.68418,11.318639547600002,29.5984,2100.0170040875673,25.0
3.92083,2.89916,1.30481,4.87324,11.3671135028,29.60961,2160.0130073726177,25.0
3.93756,2.89916,1.35313,5.06312,11.4156164496,29.5984,2220.013999566436,25.0
3.95493,2.89997,1.40146,5.25384,11.4691783521,29.60961,2280.010002851486,25.0
3.97231,2.89916,1.44979,5.44541,11.5163622596,29.81136,2340.021003037691,25.0
3.98968,2.89997,1.49811,5.63777,11.5699523096,29.82257,2400.0209994614124,25.0
4.00705,2.89997,1.54644,5.831,11.6203247885,29.81136,2460.017002746463,25.0
4.02442,2.89997,1.59477,6.02508,11.670697267400001,30.02432,2520.0160034000874,25.0
4.04179,2.89916,1.64309,6.21997,11.7177958964,30.03552,2580.0130024552345,25.0
4.05852,2.89916,1.69142,6.4157,11.7662988432,30.03552,2640.0170020759106,25.0
4.07654,2.89916,1.73974,6.61225,11.8185417064,30.04673,2700.0110037624836,25.0
4.09455,2.89916,1.78807,6.80968,11.870755578,30.02432,2760.020002350211,25.0
4.11321,2.89997,1.8364,7.008,11.9281856037,30.22606,2820.021004602313,25.0
4.13187,2.89916,1.88472,7.20722,11.9789522292,30.23727,2880.0140004605055,25.0
4.15053,2.89997,1.93305,7.40735,12.0364124841,30.23727,2940.015998482704,25.0
4.16854,2.89916,1.98138,7.60836,12.085264426400002,30.23727,3000.014003366232,25.0
4.1872,2.89916,2.02971,7.81027,12.139362752,30.24848,3060.0200045853853,25.0
4.20007,2.74971,2.07763,8.0113,11.5489744797,30.43902,3120.0140062719584,25.0
4.19942,2.39691,2.12037,8.19082,10.0656317922,30.23727,3180.0200074911118,25.0
4.20007,2.10373,2.15779,8.34797,8.8358132611,30.23727,3240.0160007178783,25.0
4.19942,1.85219,2.19069,8.48615,7.7781237298,29.81136,3300.017998740077,25.0
4.20007,1.64721,2.21983,8.60852,6.918397304700001,29.5984,3360.0200068205595,25.0
4.19942,1.47326,2.24578,8.7175,6.1868375092,29.38545,3420.0180016458035,25.0
4.19942,1.32381,2.26903,8.81516,5.5592341902,29.19491,3480.0120033323765,25.0
4.19942,1.19478,2.28997,8.90309,5.017383027599999,28.97074,3540.014001354575,25.0
4.19942,1.08535,2.30895,8.9828,4.557840497,28.56725,3600.015003606677,25.0
4.20007,0.99306,2.32626,9.0555,4.170921514200001,28.35429,3660.0150000303984,25.0
4.20007,0.91221,2.34212,9.12212,3.8313458547,28.14134,3720.016998052597,25.0
4.19942,0.84035,2.35677,9.18367,3.528982597,27.92838,3780.0120055675507,25.0
4.20007,0.78155,2.37031,9.24052,3.2825647085,27.72663,3840.014999359846,25.0
4.20007,0.72846,2.38288,9.29331,3.0595829922,27.52489,3900.016001611948,25.0
4.19942,0.67946,2.39459,9.3425,2.8533379132,27.32314,3960.010999068618,25.0
4.19942,0.63618,2.4055,9.38831,2.6715870155999997,27.12139,4020.0160045176744,25.0
4.20007,0.58963,2.41571,9.43117,2.4764872741,27.09897,4080.0170067697763,25.0
4.19942,0.55533,2.42524,9.47122,2.3320639086,26.89723,4140.021006390452,25.0
4.20007,0.5194,2.43418,9.50873,2.181516358,26.90843,4200.011004880071,25.0
4.20007,0.48836,2.44256,9.54393,2.0511461852000004,26.68427,4260.018997639418,25.0
4.20007,0.4557,2.45039,9.57685,1.913971899,26.69548,4320.014005154371,25.0
4.19942,0.42303,2.45773,9.60764,1.7764806426,26.47131,4380.019000545144,25.0
4.19942,0.39772,2.46458,9.63641,1.6701933224,26.48252,4440.020998567343,25.0
4.20007,0.36995,2.47096,9.6632,1.5538158965000002,26.28078,4500.011007115245,25.0
4.20007,0.34382,2.4769,9.68816,1.4440680674000002,26.25836,4560.020005702972,25.0
4.20007,0.32095,2.48244,9.71142,1.3480124665000002,26.26957,4620.0109999626875,25.0
4.19942,0.29808,2.48759,9.73307,1.2517631136,26.25836,4680.0180070102215,25.0
4.20007,0.27767,2.49239,9.75323,1.1662334369,26.05661,4740.014000236988,25.0
4.20007,0.25888,2.49686,9.77198,1.0873141216,26.05661,4800.017004087567,25.0
4.19942,0.24092,2.50101,9.78941,1.0117242664,26.05661,4860.021003708243,25.0
4.19942,0.22785,2.50486,9.8056,0.956837847,26.05661,4920.018998533487,25.0
4.20007,0.2058,2.50844,9.82063,0.864374406,26.05661,4980.010998621583,25.0
4.19942,0.19192,2.51177,9.8346,0.8059526864000001,25.84366,5040.014002472162,25.0
4.20007,0.17722,2.51485,9.84754,0.7443364054,25.84366,5100.018997862935,25.0
4.20007,0.16497,2.51769,9.85949,0.6928855479,25.83245,5160.010997951031,25.0
4.20007,0.1519,2.52034,9.87061,0.637990633,25.84366,5220.01400180161,25.0
4.19942,0.1421,2.5228,9.88094,0.596737582,25.83245,5280.012006685138,25.0
4.19942,0.13148,2.52509,9.89054,0.5521397416,25.84366,5340.015000477433,25.0
4.20007,0.12332,2.52721,9.89947,0.5179526324,25.64191,5400.015006959438,25.0
4.20007,0.11433,2.52918,9.90775,0.48019400310000004,25.64191,5460.018000751734,25.0
4.20007,0.10617,2.53102,9.91546,0.4459214319,25.6307,5520.018007233739,25.0
4.20007,0.09882,2.53273,9.92264,0.41505091740000005,25.65312,5580.0140004605055,25.0
4.20007,0.09228,2.53432,9.92932,0.38758245960000004,25.6307,5640.014006942511,25.0
4.20007,0.08575,2.53581,9.93556,0.36015600250000007,25.61949,5700.016004964709,25.0
4.20007,0.08085,2.53719,9.94137,0.3395756595,25.61949,5760.020004585385,25.0
4.19942,0.07595,2.53849,9.94684,0.318945949,25.61949,5820.012004673481,25.0
4.20007,0.07023,2.53971,9.95195,0.29497091610000004,25.61949,5880.019001662731,25.0
4.19942,0.06533,2.54084,9.95671,0.2743481086,25.6307,5940.020003914833,25.0
4.20007,0.06207,2.5419,9.96114,0.2606983449,25.6307,6000.012004002929,25.0
4.19942,0.05717,2.54288,9.96526,0.2400808414,25.6307,6060.014997795224,25.0
4.20007,0.05308,2.54379,9.96911,0.22293971560000003,25.64191,6120.012006908655,25.0
4.19942,0.04982,2.54416,9.97066,0.20921510440000002,25.6307,6145.3190010041,25.0
4.19492,0.0,2.54416,9.97066,0.0,25.6307,6205.327003821731,25.0
4.19363,0.0,2.54416,9.97066,0.0,25.61949,6265.331003442407,25.0
4.19235,0.0,2.54416,9.97066,0.0,25.61949,6325.332005694509,25.0
4.1917,0.0,2.54416,9.97066,0.0,25.6307,6385.322004184127,25.0
4.19106,0.0,2.54416,9.97066,0.0,25.6307,6445.3269995749,25.0
4.19042,0.0,2.54416,9.97066,0.0,25.6307,6505.32300285995,25.0
4.18977,0.0,2.54416,9.97066,0.0,25.6307,6565.3299998492,25.0
4.18977,0.0,2.54416,9.97066,0.0,25.6307,6625.329000502825,25.0
4.18913,0.0,2.54416,9.97066,0.0,25.61949,6685.3270053863525,25.0
4.18849,0.0,2.54416,9.97066,0.0,25.41774,6745.326006039977,25.0
4.18849,0.0,2.54416,9.97066,0.0,25.41774,6745.326006039977,25.0
