Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.18849,0.0,0.0,0.0,0.0,25.6307,0.0,25.0
4.18849,0.0,0.0,0.0,0.0,25.6307,60.0010022521019,25.0
4.18784,0.0,0.0,0.0,0.0,25.6307,119.99900713562965,25.0
4.18784,0.0,0.0,0.0,0.0,25.6307,179.9920029938221,25.0
4.18784,0.0,0.0,0.0,0.0,25.6307,239.99100364744663,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,300.0000022351742,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,359.9940039217472,25.0
4.1872,0.0,0.0,0.0,0.0,25.6307,419.9940003454685,25.0
4.18656,0.0,0.0,0.0,0.0,25.6307,479.9920052289963,25.0
4.18656,0.0,0.0,0.0,0.0,25.64191,539.9960048496723,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,600.0020060688257,25.0
4.18591,0.0,0.0,0.0,0.0,25.64191,659.9970035254955,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,719.9960041791201,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,779.9930032342672,25.0
4.18591,0.0,0.0,0.0,0.0,25.6307,839.9920038878918,25.0
4.18527,0.0,0.0,0.0,0.0,25.64191,899.9910045415163,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,959.9920067936182,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,1019.9940048158169,25.0
4.18527,0.0,0.0,0.0,0.0,25.6307,1080.0000060349703,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1140.0000024586916,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1199.999998882413,25.0
4.18463,0.0,0.0,0.0,0.0,25.6307,1259.9910032004118,25.0
4.18463,0.0,0.0,0.0,0.0,25.64191,1319.9920054525137,25.0
4.18398,0.0,0.0,0.0,0.0,25.64191,1379.9940034747124,25.0
4.18398,0.0,0.0,0.0,0.0,25.64191,1439.9950057268143,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,1499.9990053474903,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,1559.9940028041601,25.0
4.18398,0.0,0.0,0.0,0.0,25.6307,1619.9910018593073,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1679.9920041114092,25.0
4.18334,0.0,0.0,0.0,0.0,25.64191,1739.9950079619884,25.0
4.18334,0.0,0.0,0.0,0.0,25.64191,1799.998001754284,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1859.9910076707602,25.0
4.18334,0.0,0.0,0.0,0.0,25.64191,1919.9980046600103,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,1979.9950037151575,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2039.9950001388788,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2099.9970082193613,25.0
4.18334,0.0,0.0,0.0,0.0,25.6307,2159.992005676031,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2219.993007928133,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2280.000004917383,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,2339.9970039725304,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,2399.9940030276775,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2459.9980026483536,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2519.9960075318813,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2579.9940023571253,25.0
4.1827,0.0,0.0,0.0,0.0,25.64191,2639.99300301075,25.0
4.1827,0.0,0.0,0.0,0.0,25.6307,2699.996006861329,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,2759.9930059164762,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,2819.9990071356297,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,2879.9950003623962,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,2939.9989999830723,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,2999.9950032681227,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,3059.9930081516504,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,3119.9940003454685,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,3179.9979999661446,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,3239.9980064481497,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,3299.9930039048195,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,3359.9909987300634,25.0
4.18205,0.0,0.0,0.0,0.0,25.6307,3420.0010031461716,25.0
4.18205,0.0,0.0,0.0,0.0,25.64191,3479.9920074641705,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3539.9920038878918,25.0
4.18141,0.0,0.0,0.0,0.0,25.6307,3539.9920038878918,25.0
