Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
4.18141,0.0,0.0,0.0,0.0,0.9697026000000002,0.0,1.0
4.18077,0.0,0.0,0.0,0.0,1.1847922,60.00699698925018,1.0
4.17948,0.0,0.0,0.0,0.0,1.3885596999999998,119.99899707734585,2.0
4.17884,0.0,0.0,0.0,0.0,1.8074067,180.00399246811867,3.0
4.17884,0.0,0.0,0.0,0.0,2.0224963,240.00199735164642,3.0
4.17819,0.0,0.0,0.0,0.0,2.4526654000000003,300.0029996037483,4.0
4.17819,0.0,0.0,0.0,0.0,2.6564329000000004,360.004997625947,4.0
4.17755,0.0,0.0,0.0,0.0,3.086602,420.00399827957153,4.0
4.17691,0.0,0.0,0.0,0.0,3.2790473999999996,480.00500053167343,5.0
4.17691,0.0,0.0,0.0,0.0,3.5167711,540.0019995868206,5.0
4.17691,0.0,0.0,0.0,0.0,3.7205386,600.0010002404451,5.0
4.17626,0.0,0.0,0.0,0.0,4.1393856,660.0019924342632,6.0
4.17626,0.0,0.0,0.0,0.0,4.569554699999999,720.0069978833199,6.0
4.17626,0.0,0.0,0.0,0.0,4.7733222,780.0019953399897,6.0
4.17562,0.0,0.0,0.0,0.0,5.2034913,840.0079965591431,6.0
4.17562,0.0,0.0,0.0,0.0,5.4072588,900.0060014426708,7.0
4.17562,0.0,0.0,0.0,0.0,5.611026300000001,960.0049920380116,7.0
4.17562,0.0,0.0,0.0,0.0,6.0411954,1020.0089916586876,7.0
4.17497,0.0,0.0,0.0,0.0,6.256285,1079.9999959766865,8.0
4.17497,0.0,0.0,0.0,0.0,6.4600424,1140.0059971958399,8.0
4.17497,0.0,0.0,0.0,0.0,6.6638099,1199.999998882413,8.0
4.17497,0.0,0.0,0.0,0.0,6.878899499999999,1260.0019969046116,8.0
4.17433,0.0,0.0,0.0,0.0,7.3090686,1320.007998123765,9.0
4.17433,0.0,0.0,0.0,0.0,7.524148100000001,1380.0040014088154,9.0
4.17433,0.0,0.0,0.0,0.0,7.739237699999999,1440.0049936026335,9.0
