Time,Current_filt,Voltage_filt,Temp_degC_filt,Chamber_Temp_degC_filt,Current_norm,Voltage_norm,Temp_degC_norm,SOC
0.0,0.0,3.345,26.26957,25.0,-1.0093962248400115,-2.2796296328066084,-0.6608672271869284,0.0
60.00399962067604,0.0,3.345,26.26957,25.0,-1.0093962248400115,-2.2796296328066084,-0.6608672271869284,0.0
120.00400610268116,0.0,3.34564,26.0454,25.0,-1.0093962248400115,-2.2773802077050656,-0.792105461440677,0.0
180.0020009279251,0.0,3.34629,26.05661,25.0,-1.0093962248400115,-2.2750956353363097,-0.7855426715669904,0.0
240.003003180027,0.0,3.34693,25.84366,25.0,-1.0093962248400115,-2.2728462102347673,-0.9102122615403836,0.0
300.0050012022257,0.0,3.34693,25.85486,25.0,-1.0093962248400115,-2.2728462102347673,-0.9036553260733639,0.0
359.99800711870193,0.0,3.34693,25.84366,25.0,-1.0093962248400115,-2.2728462102347673,-0.9102122615403836,0.0
419.9980035424233,0.0,3.34757,25.84366,25.0,-1.0093962248400115,-2.2705967851332227,-0.9102122615403836,0.0
480.0070021301508,0.0,3.34757,25.61949,25.0,-1.0093962248400115,-2.2705967851332227,-1.041450495794132,0.0
540.0050070136786,0.0,3.34757,25.6307,25.0,-1.0093962248400115,-2.2705967851332227,-1.0348877059204435,0.0
540.0050070136786,0.0,3.34757,25.6307,25.0,-1.0093962248400115,-2.2705967851332227,-1.0348877059204435,0.0
600.0200003385544,2.89997,3.54123,26.03419,25.0,1.2356559070226942,-1.589934808313048,-0.7986682513143655,0.01633724584180971
660.0149977952242,2.89916,3.56568,26.46011,25.0,1.2350288342506281,-1.5039997399806448,-0.5493173625542436,0.03266448673165159
720.023000612855,2.89997,3.59142,26.67306,25.0,1.2356559070226942,-1.4135306741779432,-0.4246477725808504,0.0489998296217305
780.0129991024733,2.89997,3.61458,26.89723,25.0,1.2356559070226942,-1.332129603315837,-0.2934095383271019,0.06533027138433009
840.011003986001,2.89916,3.63388,27.30072,25.0,1.2350288342506281,-1.2642953775974166,-0.05719008372102394,0.08165833072545708
900.0190068036318,2.89916,3.64932,27.51368,25.0,1.2350288342506281,-1.2100279970226804,0.06748536065903807,0.09798911093808038
960.0170016288756,2.89997,3.66219,27.51368,25.0,1.2356559070226942,-1.1647934641213296,0.06748536065903807,0.11432172945841516
1020.0189996510744,2.89916,3.67506,27.71543,25.0,1.2350288342506281,-1.119558931219977,0.18559801516541147,0.13065087550576354
1080.0130013376474,2.89916,3.68728,27.91717,25.0,1.2350288342506281,-1.0766089706873823,0.30370481526511606,0.14697784540337389
