Time,Current_filt,Voltage_filt,Temp_degC_filt,Chamber_Temp_degC_filt,Current_norm,Voltage_norm,Temp_degC_norm,SOC
0.0,0.0,2.98792,26.46011,0.0,0.3655721851201757,-2.9340301109817855,-0.08937726159586229,0.0
59.99200008809567,0.0,3.02781,26.47131,0.0,0.3655721851201757,-2.7692345641299223,-0.05815641702121619,0.0
120.00300027430058,0.0,3.04453,26.25836,0.0,0.3655721851201757,-2.7001600706888818,-0.6517706002508232,0.0
179.99999932944775,0.0,3.05354,26.0454,0.0,0.3655721851201757,-2.6629375117233445,-1.2454126592345136,0.0
239.99500684440136,0.0,3.05805,26.0454,0.0,0.3655721851201757,-2.6443055759925365,-1.2454126592345136,0.0
299.99599903821945,0.0,3.06191,26.05661,0.0,0.3655721851201757,-2.628358952506746,-1.2141639389057841,0.0
360.00200025737286,0.0,3.06384,26.0454,0.0,0.3655721851201757,-2.6203856407638515,-1.2454126592345136,0.0
419.9940003454685,0.0,3.06577,25.83245,0.0,0.3655721851201757,-2.6124123290209553,-1.8390268424641207,0.0
479.9959983676672,0.0,3.06641,25.84366,0.0,0.3655721851201757,-2.609768329272017,-1.8077781221353912,0.0
539.9949990212917,0.0,3.0677,25.6307,0.0,0.3655721851201757,-2.604439017278061,-2.401420181119082,0.0
540.0060027837753,0.0,3.0677,25.6307,0.0,0.3655721851201757,-2.604439017278061,-2.401420181119082,0.0
600.017998740077,2.89997,3.46403,25.83245,0.0,1.9678133237097906,-0.9671008602512714,-1.8390268424641207,0.016336429899916502
660.0210025906563,2.89997,3.53995,26.05661,0.0,1.9678133237097906,-0.6534563900333376,-1.2141639389057841,0.032670411974153386
720.0139984488487,2.89997,3.55474,26.46011,0.0,1.9678133237097906,-0.5923552083351931,-0.08937726159586229,0.04900166967864618
780.0160065293312,2.89997,3.56954,26.87481,0.0,1.9678133237097906,-0.5312127141409693,1.0666302602887057,0.06533538068493867
840.0160029530525,2.89916,3.58434,27.30072,0.0,1.9673657965552829,-0.47007021994674547,2.253886502502003,0.08166398201052871
900.015003606677,2.89997,3.59978,27.50247,0.0,1.9678133237097906,-0.40628372600358337,2.8162798411569643,0.09799687433686796
960.01999899745,2.89997,3.61458,27.71543,0.0,1.9678133237097906,-0.34514123180935957,3.4099219001406644,0.11433139854699365
1020.0160022825004,2.89916,3.62938,27.92838,0.0,1.9673657965552829,-0.28399873761513766,4.003536083370271,0.13065891316636233
1080.01099973917,2.89997,3.64289,28.13013,0.0,1.9678133237097906,-0.22818555541486987,4.565929422025232,0.1469907157448039
1140.0199983268976,2.89916,3.65447,28.35429,0.0,1.9673657965552829,-0.18034568495749828,5.190792325583569,0.16332176694965872
1200.0169973820448,2.89916,3.66605,28.34309,0.0,1.9673657965552829,-0.1325058145001267,5.159571481008923,0.17964955256125892
