Time,Current_filt,Voltage_filt,Temp_degC_filt,Chamber_Temp_degC_filt,Current_norm,Voltage_norm,Temp_degC_norm,SOC
0.0,-0.86888,4.09052,25.65312,0.0,-0.6869985814872945,1.5281706131974728,-0.47531357358952575,1.0
59.99600328505039,-0.8697,4.07894,25.64191,0.0,-0.6890185275027707,1.4895678687178093,-0.5092085913712558,0.995002057082662
120.0020045042038,-0.8697,4.07057,25.85486,0.0,-0.6890185275027707,1.4616658850135948,0.13467580083375347,0.9900032812914458
179.99900355935097,-0.8697,4.06414,25.85486,0.0,-0.6890185275027707,1.4402310277593422,0.13467580083375347,0.9850052554218806
239.99500684440136,-0.8697,4.05835,25.85486,0.0,-0.6890185275027707,1.420929655519509,0.13467580083375347,0.9800073125045425
299.99599903821945,-0.8697,4.0532,25.86607,0.0,-0.6890185275027707,1.4037617682940982,0.1685708186154836,0.9750089539881667
359.9990028887987,-0.86888,4.0487,25.85486,0.0,-0.6869985814872945,1.3887607017864558,0.13467580083375347,0.9700151407711465
419.9950061738491,-0.86888,4.04484,25.85486,0.0,-0.6869985814872945,1.3758931202932327,0.13467580083375347,0.9650219101835684
480.00500053167343,-0.86888,4.04034,25.84366,0.0,-0.6869985814872945,1.3608920537855902,0.10081101946397027,0.9600275151742172
540.0069985538721,-0.86888,4.03648,25.84366,0.0,-0.6869985814872945,1.3480244722923702,0.10081101946397027,0.9550337856683238
540.4780078679323,-0.8697,4.03648,25.85486,0.0,-0.6890185275027707,1.3480244722923702,0.13467580083375347,0.9549945484269025
840.4960043728352,0.0,4.09391,25.84366,0.0,1.4533559233015874,1.539471416633231,0.10081101946397027,0.9549945484269025
1140.4900018125772,0.0,4.09648,25.64191,0.0,1.4533559233015874,1.5480386923942606,-0.5092085913712558,0.9549945484269025
1440.4920056462288,0.0,4.09777,25.6307,0.0,1.4533559233015874,1.5523389981264513,-0.5431036091529753,0.9549945484269025
1740.4930036514995,0.0,4.09841,25.6307,0.0,1.4533559233015874,1.5544724831408736,-0.5431036091529753,0.9549945484269025
2040.4920000582931,0.0,4.09905,25.6307,0.0,1.4533559233015874,1.5566059681552928,-0.5431036091529753,0.9549945484269025
2340.4929980635643,0.0,4.09905,25.64191,0.0,1.4533559233015874,1.5566059681552928,-0.5092085913712558,0.9549945484269025
2340.4929980635643,0.0,4.09905,25.64191,0.0,1.4533559233015874,1.5566059681552928,-0.5092085913712558,0.9549945484269025
13202.296997979283,-0.8697,4.04291,25.42895,0.0,-0.6890185275027707,1.3694593295466226,-1.1531232199882013,0.050156335905187865
13262.297004461288,-0.8697,4.03583,25.44016,0.0,-0.6890185275027707,1.3458576515745988,-1.1192282022064821,0.045158059503138115
13322.29000031948,-0.86888,4.03004,25.42895,0.0,-0.6869985814872945,1.3265562793347656,-1.1531232199882013,0.0401650792118291
13382.291002571585,-0.8697,4.0249,25.51862,0.0,-0.6890185275027707,1.3094217278127038,-0.8819933141463504,0.03516671985755182
13442.297999560831,-0.8697,4.02039,25.6307,0.0,-0.6890185275027707,1.2943873256017124,-0.5431036091529753,0.03016786111410852
13502.29499861598,-0.8697,4.01589,25.60828,0.0,-0.6890185275027707,1.2793862590940699,-0.6108936447164247,0.025169835244543082
13562.300004065037,-0.8697,4.01074,25.42895,0.0,-0.6890185275027707,1.262218371868659,-1.1531232199882013,0.020171142405554177
13622.297003120184,-0.86888,4.00559,25.6307,0.0,-0.6869985814872945,1.2450504846432453,-0.5431036091529753,0.015177828943960692
13682.296999543903,-0.8697,4.00045,25.6307,0.0,-0.6890185275027707,1.2279159331211835,-0.5431036091529753,0.010179553379812356
13742.293998599052,-0.86888,3.9953,25.41774,0.0,-0.6869985814872945,1.2107480458957711,-1.1870182377699314,0.005186239918218649
13742.709003388882,-0.86888,3.9953,25.6307,0.0,-0.6869985814872945,1.2107480458957711,-0.5431036091529753,0.005151700707319518
14042.72400252521,0.0,4.05144,25.42895,0.0,1.4533559233015874,1.3978946845044429,-1.1531232199882013,0.005151700707319518
14342.717999964952,0.0,4.05337,25.41774,0.0,1.4533559233015874,1.404328475251053,-1.1870182377699314,0.005151700707319518
14642.715004831553,0.0,4.05402,25.41774,0.0,1.4533559233015874,1.4064952959688242,-1.1870182377699314,0.005151700707319518
14942.716002836823,0.0,4.05466,25.61949,0.0,1.4533559233015874,1.4086287809832436,-0.5769986269347054,0.005151700707319518
15242.719998210669,0.0,4.0553,25.42895,0.0,1.4533559233015874,1.4107622659976629,-1.1531232199882013,0.005151700707319518
15542.724999412894,0.0,4.0553,25.64191,0.0,1.4533559233015874,1.4107622659976629,-0.5092085913712558,0.005151700707319518
15542.724999412894,0.0,4.0553,25.64191,0.0,1.4533559233015874,1.4107622659976629,-0.5092085913712558,0.005151700707319518
15842.736005410552,0.0,4.05595,25.42895,0.0,1.4533559233015874,1.4129290867154343,-1.1531232199882013,0.005151700707319518
16142.734006047249,0.0,4.05595,25.44016,0.0,1.4533559233015874,1.4129290867154343,-1.1192282022064821,0.005151700707319518
16442.732006683946,0.0,4.05595,25.6307,0.0,1.4533559233015874,1.4129290867154343,-0.5431036091529753,0.005151700707319518
16742.731998860836,0.0,4.05595,25.6307,0.0,1.4533559233015874,1.4129290867154343,-0.5431036091529753,0.005151700707319518
