Time,Current_filt,Voltage_filt,Temp_degC_filt,Chamber_Temp_degC_filt,Current_norm,Voltage_norm,Temp_degC_norm,SOC
0.0,-0.86888,4.0635,27.11018,25.0,-0.7878065877103526,1.4989129916112216,3.129405655828225,1.0
60.0010022521019,-0.86888,4.05771,26.89723,25.0,-0.7878065877103526,1.4778715516178795,2.5690162029442205,0.995006353368122
87.99700811505318,-0.8697,4.05578,26.67306,25.0,-0.7897464883113182,1.4708577382867667,1.9791007126741655,0.9926741573624698
388.0060024559498,0.0,4.10227,26.06782,25.0,1.2677310149322247,1.6398070552626614,0.3863788884735785,0.9926741573624698
688.006004691124,0.0,4.10291,25.84366,25.0,1.2677310149322247,1.6421328793724599,-0.20351028625513495,0.9926741573624698
988.0100000649692,0.0,4.10356,25.6307,25.0,1.2677310149322247,1.6444950444839759,-0.7639260546804806,0.9926741573624698
1288.0060091614723,0.0,4.1042,25.6307,25.0,1.2677310149322247,1.6468208685937744,-0.7639260546804806,0.9926741573624698
1588.0090087652206,0.0,4.1042,25.6307,25.0,1.2677310149322247,1.6468208685937744,-0.7639260546804806,0.9926741573624698
1888.0030062049627,0.0,4.1042,25.6307,25.0,1.2677310149322247,1.6468208685937744,-0.7639260546804806,0.9926741573624698
1888.0030062049627,0.0,4.1042,25.6307,25.0,1.2677310149322247,1.6468208685937744,-0.7639260546804806,0.9926741573624698
6868.191000446677,-0.86888,4.01653,27.28951,25.0,-0.7878065877103526,1.3282193065529755,3.601322258719462,0.5781927642171882
6928.1940042972565,-0.8697,4.01074,27.09897,25.0,-0.7897464883113182,1.3071778665596334,3.099905933983525,0.5731942381205551
6956.599000096321,-0.86888,4.00817,26.87481,25.0,-0.7878065877103526,1.2978382291187187,2.5100167592548117,0.5708302024165426
7256.60300552845,0.0,4.05595,26.25836,25.0,1.2677310149322247,1.4714755353159312,0.8877952132095154,0.5708302024165426
7556.602001935244,0.0,4.05723,26.03419,25.0,1.2677310149322247,1.4761271835355283,0.29787972293946063,0.5708302024165426
7856.602999940515,0.0,4.05723,25.82124,25.0,1.2677310149322247,1.4761271835355283,-0.26250972994454375,0.5708302024165426
8156.604008004069,0.0,4.05788,25.83245,25.0,1.2677310149322247,1.4784893486470443,-0.2330100080998347,0.5708302024165426
8456.610004976392,0.0,4.05788,25.61949,25.0,1.2677310149322247,1.4784893486470443,-0.7934257765251896,0.5708302024165426
8756.602000817657,0.0,4.05788,25.6307,25.0,1.2677310149322247,1.4784893486470443,-0.7639260546804806,0.5708302024165426
8756.614000350237,0.0,4.05788,25.6307,25.0,1.2677310149322247,1.4784893486470443,-0.7639260546804806,0.5708302024165426
9056.62900954485,0.0,4.05852,25.64191,25.0,1.2677310149322247,1.4808151727568428,-0.7344263328357808,0.5708302024165426
9356.619999557734,0.0,4.05852,25.6307,25.0,1.2677310149322247,1.4808151727568428,-0.7639260546804806,0.5708302024165426
9656.622003391383,0.0,4.05852,25.6307,25.0,1.2677310149322247,1.4808151727568428,-0.7639260546804806,0.5708302024165426
9956.623001396656,0.0,4.05852,25.6307,25.0,1.2677310149322247,1.4808151727568428,-0.7639260546804806,0.5708302024165426
10256.62300363183,0.0,4.05852,25.6307,25.0,1.2677310149322247,1.4808151727568428,-0.7639260546804806,0.5708302024165426
10556.623005867004,0.0,4.05852,25.64191,25.0,1.2677310149322247,1.4808151727568428,-0.7344263328357808,0.5708302024165426
10556.623005867004,0.0,4.05852,25.64191,25.0,1.2677310149322247,1.4808151727568428,-0.7344263328357808,0.5708302024165426
15536.821008101106,-0.8697,3.95606,27.28951,25.0,-0.7897464883113182,1.1084652691786465,3.601322258719462,0.1559568113683627
15596.829000860453,-0.86888,3.95026,26.87481,25.0,-0.7878065877103526,1.0873874881835903,2.5100167592548117,0.15096258294415377
15656.828001514075,-0.86888,3.94383,26.87481,25.0,-0.7878065877103526,1.0640202240804497,2.5100167592548117,0.14596910289741816
15716.828007996082,-0.86888,3.93804,26.67306,25.0,-0.7878065877103526,1.0429787840871076,1.9791007126741655,0.14097553913955552
15776.820008084178,-0.86888,3.93161,26.67306,25.0,-0.7878065877103526,1.019611519983967,1.9791007126741655,0.13598264172226193
15836.826009303331,-0.86888,3.92517,26.46011,25.0,-0.7878065877103526,0.9962079148791106,1.4187112597901612,0.13098857904608396
15896.82100676,-0.86888,3.91938,26.24715,25.0,-0.7878065877103526,0.9751664748857685,0.8582954913648156,0.12599543216963283
15956.8230047822,-0.8697,3.91359,26.24715,25.0,-0.7897464883113182,0.9541250348924281,0.8582954913648156,0.12099698986312823
16016.821009665728,-0.8697,3.9078,26.24715,25.0,-0.7897464883113182,0.933083594899086,0.8582954913648156,0.1159988802034344
16076.8260050565,-0.8697,3.90201,26.24715,25.0,-0.7897464883113182,0.9120421549057455,0.8582954913648156,0.1110001882023468
16136.823999881744,-0.86888,3.89622,26.25836,25.0,-0.7878065877103526,0.8910007149124034,0.8877952132095154,0.10600679186673778
16196.822004765272,-0.86888,3.89108,26.0454,25.0,-0.7878065877103526,0.8723214400305773,0.3273794447841697,0.10101339469401749
16225.88000446558,-0.86888,3.8885,26.0454,25.0,-0.7878065877103526,0.8629454615879484,0.3273794447841697,0.09859501205229304
16525.894007831812,0.0,3.94335,25.83245,25.0,1.2677310149322247,1.0622758559981,-0.2330100080998347,0.09859501205229304
16825.89200846851,0.0,3.94464,25.83245,25.0,1.2677310149322247,1.0669638452194143,-0.2330100080998347,0.09859501205229304
17125.89300647378,0.0,3.94528,25.84366,25.0,1.2677310149322247,1.0692896693292129,-0.20351028625513495,0.09859501205229304
17425.893008708954,0.0,3.94593,25.85486,25.0,1.2677310149322247,1.0716518344407289,-0.17403687995177652,0.09859501205229304
17725.894006714225,0.0,3.94593,25.6307,25.0,1.2677310149322247,1.0716518344407289,-0.7639260546804806,0.09859501205229304
18025.89200735092,0.0,3.94657,26.23594,25.0,1.2677310149322247,1.0739776585505274,0.8287957695201066,0.09859501205229304
18025.89200735092,0.0,3.94657,26.23594,25.0,1.2677310149322247,1.0739776585505274,0.8287957695201066,0.09859501205229304
23006.077004224066,-0.86888,3.84861,27.2671,25.0,-0.7878065877103526,0.7179812057443572,3.5423491305713943,0.0
23066.076004877687,-0.8697,3.84347,27.06535,25.0,-0.7897464883113182,0.6993019308625311,3.0114330839907484,0.0
